,LocationName,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
10199,Brazil,Male,Total,134493.794,0.068695898,0.07179242,0.080926225,0.081458153,0.078401841,0.080702162,0.083421128,0.078127858,0.071119653,0.067161352,0.06262631,0.052441371,0.041382356,0.029592927,0.020465777,0.03168457
10207,Chile,Male,Total,9441.377,0.075675508,0.075145395,0.075225785,0.080255242,0.086552841,0.082783687,0.07385893,0.063602693,0.067010458,0.066119593,0.066368815,0.055989608,0.042354627,0.032414128,0.024090448,0.032552243
10215,Colombia,Male,Total,71568.567,0.078430675,0.079825673,0.077172273,0.077712147,0.091449071,0.088874505,0.082094867,0.074488036,0.067733395,0.062943373,0.057318068,0.048932208,0.036988235,0.023647421,0.016861215,0.035528838
10223,Ecuador,Male,Total,129432.532,0.104358292,0.100345746,0.093634427,0.088438585,0.087635364,0.087782544,0.082616316,0.071845346,0.059278868,0.050961415,0.044413486,0.037020291,0.030237336,0.020928092,0.015632809,0.024871081
10231,Falkland Islands (Malvinas),Male,Total,1461.153,0.063852314,0.062714856,0.05505173,0.058570868,0.075064008,0.090911082,0.080793729,0.06921794,0.057684582,0.061982558,0.076664798,0.071119178,0.05132043,0.031971327,0.024056345,0.069024257
10239,French Guiana,Male,Total,4962.787,0.078673939,0.068698294,0.061472717,0.070931112,0.092342267,0.100120759,0.086238237,0.069324353,0.066076783,0.070106978,0.074031789,0.058196332,0.03820575,0.019077587,0.014207743,0.032295361
10247,Guyana,Male,Total,927.871,0.097997459,0.105246311,0.107093551,0.092091465,0.080629743,0.090951221,0.090008202,0.075816574,0.069537684,0.060602174,0.04878911,0.035230113,0.019110415,0.011371193,0.006994507,0.008530281
10255,Paraguay,Male,Total,4112.062,0.104255724,0.098557123,0.09646304,0.095114568,0.093328359,0.087099368,0.079981284,0.064349711,0.052555385,0.048147864,0.043243755,0.038284199,0.032181665,0.024175462,0.017389329,0.024873166
10263,Peru,Male,Total,17891.747,0.090925274,0.090223442,0.088342016,0.088349506,0.08931442,0.084317479,0.075879007,0.071326517,0.063083722,0.055842339,0.051266318,0.04225641,0.033657921,0.02584661,0.018496964,0.030872055
10271,Suriname,Male,Total,17967.963,0.138450085,0.127918062,0.117303113,0.105105014,0.091868232,0.080968332,0.069944378,0.061503466,0.052607577,0.043488792,0.0302337,0.022627718,0.021813658,0.012360333,0.010511598,0.013295942
10279,Uruguay,Male,Total,5650.326,0.090344345,0.087148777,0.080246343,0.075713331,0.072514577,0.070844939,0.067242846,0.068216949,0.064423185,0.054483759,0.052165132,0.050391075,0.04748434,0.036504442,0.02710994,0.055166021
10287,Bolivarian Republic of Venezuela,Male,Total,19449.178,0.101798955,0.098844075,0.093196587,0.090503311,0.089022426,0.086939458,0.080003587,0.071104239,0.060665237,0.055144798,0.048253762,0.03775085,0.030242409,0.022918449,0.015229847,0.018382011
10295,Northern America,Male,Total,179393.195,0.066910654,0.065722064,0.066223566,0.068000444,0.072060403,0.07143805,0.069245324,0.065004835,0.063778908,0.065610443,0.069482173,0.066972418,0.057602514,0.047372399,0.033086707,0.051489099
10303,Bermuda,Male,Total,2522.241,0.064573925,0.058307672,0.072534702,0.090802187,0.108042808,0.109178306,0.096688619,0.074534511,0.058703748,0.051688558,0.04592424,0.041386212,0.036993293,0.028130143,0.02276309,0.039747986
10311,Canada,Male,Total,19249.41,0.063733434,0.060182935,0.0571697,0.061045196,0.070462783,0.074768785,0.074248665,0.067951433,0.06498594,0.066746565,0.074457347,0.068627974,0.057968842,0.048521487,0.03454215,0.054586764
10319,Greenland,Male,Total,584.086,0.104077139,0.085405231,0.077974819,0.06031646,0.06539448,0.128564972,0.157685683,0.107735847,0.067353095,0.048492859,0.033621761,0.02845129,0.016624264,0.007031499,0.005252651,0.006017949
10327,Saint Pierre and Miquelon,Male,Total,12493.472,0.112130959,0.116533098,0.092764685,0.068862683,0.083914463,0.101020357,0.094423152,0.08335225,0.058637583,0.051285423,0.045629349,0.030406439,0.022886112,0.014857039,0.009260436,0.01403597
10335,United States of America,Male,Total,162318.251,0.068381848,0.067252696,0.068026749,0.069524585,0.072930283,0.071241453,0.068597837,0.064416065,0.063226433,0.064938465,0.068274159,0.066149068,0.057014383,0.046762665,0.032641782,0.050621529
10343,Oceania,Male,Total,30612.687,0.09574318,0.093650453,0.0902794,0.086338419,0.080090454,0.07909162,0.074794447,0.065417093,0.060379019,0.054372228,0.050949464,0.044458985,0.037806678,0.030953964,0.022563292,0.033111304
10351,Australia/New Zealand,Male,Total,53194.197,0.076523479,0.076534946,0.076138418,0.077206636,0.076808811,0.078795381,0.078704901,0.073904321,0.069324479,0.061831876,0.057338491,0.051640652,0.044173653,0.034260767,0.025716565,0.041096626
10359,Australia,Male,Total,14818.423,0.077740189,0.071071125,0.061183434,0.062887529,0.072064416,0.088321409,0.092552561,0.079400149,0.070617703,0.059865615,0.056341488,0.05069885,0.044126963,0.039241288,0.028204688,0.045682594
10367,New Zealand,Male,Total,14922.105,0.126941273,0.118536493,0.113995914,0.108548961,0.103963817,0.088458565,0.072678687,0.054098065,0.039790499,0.036673244,0.035427508,0.02995442,0.023617311,0.019110306,0.012847383,0.015357552
10375,Melanesia,Male,Total,390042.569,0.051635859,0.05116801,0.047838773,0.048948639,0.056746875,0.066839456,0.068708316,0.067797859,0.068475357,0.068740499,0.072038588,0.06924338,0.064803098,0.053683412,0.042655739,0.100676139
10383,Fiji,Male,Total,155905.765,0.051439503,0.049991384,0.04342343,0.044101288,0.058016104,0.077151361,0.076706599,0.073724637,0.068161084,0.061724632,0.071074517,0.07544281,0.072434499,0.051082434,0.037821526,0.087704191
10391,New Caledonia,Male,Total,5099.438,0.050611263,0.050360255,0.043964256,0.045585808,0.059600293,0.074990421,0.074279166,0.068553044,0.067934349,0.067350559,0.077465791,0.078834962,0.065454076,0.050941692,0.034697157,0.089376908
10399,Papua New Guinea,Male,Total,7554.03,0.090350581,0.087051018,0.081396155,0.076343621,0.071259182,0.071556904,0.068584186,0.067203599,0.064949835,0.055131764,0.049154954,0.047336322,0.044831302,0.041676959,0.031258944,0.051914673
10407,Solomon Islands,Male,Total,5764.62,0.057871811,0.056369197,0.04657601,0.045061079,0.059505744,0.065517068,0.067490659,0.083449906,0.076196696,0.061611346,0.058986889,0.060458799,0.066594155,0.064841395,0.048964372,0.080504873
10415,Vanuatu,Male,Total,5333.687,0.048066938,0.048202116,0.046768961,0.048766641,0.058481497,0.062723778,0.065589526,0.080982817,0.071438013,0.064138559,0.056264831,0.067718822,0.073072342,0.058189579,0.052386839,0.097208741
10423,Micronesia,Male,Total,20038.051,0.050815271,0.04903416,0.044178199,0.049692907,0.061616921,0.072235219,0.08174298,0.076207362,0.066386696,0.057646075,0.062023946,0.07559303,0.073488984,0.057199924,0.035734713,0.086403613
10431,Guam,Male,Total,1895.111,0.055596743,0.057515892,0.047833082,0.053225906,0.075121721,0.093082674,0.078533131,0.065804589,0.061868672,0.059178064,0.074263196,0.075364979,0.066592933,0.044138312,0.031517943,0.060362163
10439,Kiribati,Male,Total,11125.314,0.048711973,0.048427577,0.047231925,0.048774354,0.054733826,0.076945064,0.072937267,0.078688745,0.073627405,0.079010085,0.055634744,0.069540329,0.06664531,0.051611577,0.040793995,0.086685823
10447,Marshall Islands,Male,Total,76634.96,0.053385635,0.051048882,0.044425756,0.042114708,0.057781005,0.081081715,0.078351264,0.0719926,0.067069351,0.059319728,0.075849351,0.078478752,0.071845748,0.048757003,0.033164498,0.085334004
10455,Federated States of Micronesia,Male,Total,2857.233,0.051523624,0.050278014,0.046158994,0.050506207,0.064437517,0.07416266,0.078851112,0.082916234,0.072069726,0.061892747,0.066522051,0.069806698,0.069374461,0.051913162,0.039899441,0.069687351
10463,Nauru,Male,Total,24093.058,0.048761141,0.048776581,0.037583315,0.042550348,0.056406829,0.076330908,0.075188754,0.07167492,0.067134442,0.062114697,0.075746466,0.073350755,0.078589484,0.044643565,0.044525025,0.09662277
10471,Northern Mariana Islands,Male,Total,51531.661,0.058226417,0.058440771,0.052826048,0.055011423,0.061330975,0.064968311,0.065136189,0.061895443,0.066184981,0.070720367,0.069414937,0.061930645,0.056335211,0.05803603,0.044924362,0.094617889
10479,Palau,Male,Total,94.03,0.048261193,0.049537382,0.053078805,0.053014995,0.061682442,0.064426247,0.069297033,0.070169095,0.07623099,0.077347655,0.073784962,0.069754334,0.06464958,0.047782623,0.042933106,0.078049559
10487,Polynesia,Male,Total,3200.203,0.059802456,0.060609905,0.061810141,0.064302171,0.065991439,0.06103769,0.056976386,0.061589218,0.067651021,0.069478092,0.06742166,0.060400856,0.056690466,0.057717276,0.047279501,0.081241721
10495,American Samoa,Male,Total,714.104,0.051244637,0.054018742,0.048445324,0.046110931,0.054076157,0.067012648,0.065689311,0.063668597,0.064560624,0.065113765,0.064984932,0.068075518,0.06489951,0.05962997,0.047970604,0.114498728
10503,Cook Islands,Male,Total,34.397,0.066982586,0.078495218,0.074163444,0.080268628,0.072390034,0.05529552,0.059249353,0.059540076,0.064482368,0.072680757,0.064017211,0.054423351,0.053870977,0.045643515,0.033258714,0.065238248
10511,French Polynesia,Male,Total,2920.183,0.055390364,0.053895252,0.052488834,0.055085589,0.061694079,0.059107255,0.061920777,0.060893444,0.05514038,0.064010372,0.066869097,0.066217768,0.067183461,0.070778098,0.045457768,0.103867463
10519,Niue,Male,Total,167.784,0.070251037,0.068981548,0.063742669,0.065894245,0.070900682,0.07065036,0.070704,0.066853812,0.064368474,0.063158585,0.066090926,0.062318219,0.053401993,0.043633481,0.032821962,0.066228007
10527,Samoa,Male,Total,2476.469,0.075030618,0.074486295,0.066097738,0.062935575,0.059886072,0.063270326,0.085428083,0.079386821,0.072714013,0.065170612,0.06147422,0.054236496,0.047891978,0.041794991,0.031317574,0.058878589
10535,Tokelau,Male,Total,44.216,0.052469694,0.05538719,0.058259454,0.058191605,0.059480731,0.058508232,0.058417767,0.061448344,0.071015017,0.074294373,0.070246065,0.064886014,0.054912249,0.059231952,0.046001447,0.097249864
10543,Tonga,Male,Total,1155.131,0.052884045,0.05187983,0.046105593,0.043062648,0.058271313,0.069206869,0.065034182,0.060637278,0.064479267,0.063649924,0.068907336,0.070147022,0.061863979,0.056530385,0.053542845,0.113797483
10551,Tuvalu,Male,Total,1623.635,0.050569247,0.047494665,0.042184358,0.049759336,0.063474857,0.074386177,0.070230686,0.064393783,0.066668925,0.069534717,0.074078842,0.0699911,0.05759053,0.050782349,0.048202336,0.100658091
10559,Wallis and Futuna Islands,Male,Total,2573.654,0.06217891,0.060473941,0.059080203,0.062596604,0.064758511,0.064429407,0.063501543,0.063418004,0.069519446,0.070178043,0.06405795,0.060689199,0.055908059,0.054177834,0.040808516,0.084223831
10567,World,Male,Urban,3957285.013,0.07650431,0.07400522,0.073090597,0.077668973,0.084522301,0.088344909,0.080578882,0.072289134,0.069772452,0.065436175,0.058287783,0.048453256,0.041326276,0.030688315,0.02208543,0.036945988
10575,More developed regions,Male,Urban,985830.915,0.056413453,0.054956323,0.052688268,0.055379819,0.064092301,0.070888076,0.070944584,0.068555874,0.069227194,0.068461234,0.070032654,0.066179334,0.060791525,0.052081972,0.039401561,0.079905829
10583,Less developed regions,Male,Urban,2971454.098,0.083169797,0.080325019,0.07985942,0.085063783,0.091300304,0.094136513,0.083775226,0.073527707,0.06995335,0.06443256,0.054391221,0.042572326,0.034868345,0.023590602,0.016340506,0.022693323
10591,Least developed countries,Male,Urban,295177.975,0.12709296,0.117368791,0.116450642,0.115514189,0.105308331,0.09003103,0.077045648,0.062810911,0.050096771,0.040248078,0.030501826,0.022742783,0.016740321,0.011707287,0.007750542,0.008589889
10599,Africa,Male,Urban,471602.315,0.135094037,0.120845253,0.113017251,0.105896009,0.098773188,0.089486041,0.078001641,0.063185353,0.049169337,0.039833783,0.031655975,0.025164075,0.0192719,0.012992243,0.00849633,0.009117584
10607,Eastern Africa,Male,Urban,101034.466,0.132452919,0.118884968,0.115056751,0.118326814,0.114885935,0.100756894,0.080211122,0.060717722,0.04478595,0.032831176,0.024469733,0.018850998,0.013993273,0.009986727,0.006571117,0.007217902
10615,Burundi,Male,Urban,1303.648,0.156680144,0.120905442,0.094577849,0.104276402,0.115483848,0.12155203,0.10074975,0.060157821,0.037700214,0.026661048,0.019490855,0.016609816,0.010938001,0.006201244,0.003780413,0.004235124
10623,Comoros,Male,Urban,217.892,0.144692886,0.144599786,0.131020803,0.113752821,0.090081447,0.078157535,0.0728687,0.056802838,0.04263891,0.037554264,0.02707935,0.023694861,0.01496355,0.009850484,0.00584813,0.006393636
10631,Djibouti,Male,Urban,695.823,0.120493153,0.109892098,0.099388266,0.096459366,0.103847568,0.099181379,0.074668312,0.068938626,0.054026298,0.045673068,0.038657777,0.028724735,0.020064131,0.016771916,0.011362744,0.011850563
10639,Eritrea,Male,Urban,1525.188,0.134982774,0.120400529,0.110718291,0.105786139,0.113057361,0.110379845,0.091935692,0.066389436,0.044697739,0.032128974,0.023545356,0.017282876,0.011661462,0.008318847,0.004727305,0.003987372
10647,Ethiopia,Male,Urban,19265.898,0.103736925,0.107423795,0.125538492,0.133050613,0.118282052,0.095533585,0.078989804,0.058940064,0.046325823,0.034660216,0.026023643,0.021100835,0.016686167,0.013885748,0.009335839,0.010486399
10655,Kenya,Male,Urban,11978.118,0.138806449,0.114603201,0.098188947,0.094103837,0.115484312,0.119310511,0.095372388,0.070239059,0.048812884,0.033668479,0.024157267,0.017485515,0.012351677,0.007675285,0.004370362,0.005369826
10663,Madagascar,Male,Urban,8507.728,0.130286636,0.124178033,0.122709561,0.117002434,0.101204656,0.084052061,0.066479376,0.063765876,0.053375169,0.04047597,0.030077639,0.023529045,0.016582304,0.010705835,0.007030367,0.008545038
10671,Malawi,Male,Urban,2816.437,0.145640617,0.132379194,0.114335592,0.122724927,0.126154441,0.108275516,0.07802419,0.057494378,0.036298993,0.024183739,0.018563966,0.012790607,0.009371791,0.006768246,0.003979982,0.003013822
10679,Mauritius,Male,Urban,497.305,0.050712562,0.05591423,0.069736746,0.069648708,0.073506459,0.067784776,0.066925335,0.082152842,0.071734033,0.072375353,0.078719412,0.068788175,0.059518583,0.046330494,0.027473012,0.038679279
10687,Mayotte,Male,Urban,109.924,0.113063638,0.133321218,0.131999035,0.108426508,0.093398712,0.082704972,0.065063407,0.071179447,0.068471333,0.052122318,0.030038551,0.019089304,0.012813974,0.008014819,0.004701322,0.005591441
10695,Mozambique,Male,Urban,8737.013,0.137185473,0.130816123,0.139405094,0.128375071,0.11321649,0.085080039,0.063081802,0.048059727,0.040611966,0.030693006,0.024905948,0.018953084,0.014601769,0.010077968,0.007627003,0.007309438
10703,Réunion,Male,Urban,850.337,0.080867533,0.082347352,0.083007145,0.076112157,0.077509536,0.08147615,0.072532797,0.061983724,0.058730116,0.069970321,0.067338063,0.05458008,0.044098179,0.029495369,0.021903936,0.038047541
10711,Rwanda,Male,Urban,3580.619,0.133183835,0.112520811,0.094569296,0.123855918,0.102985072,0.119641273,0.099088485,0.066075046,0.04099577,0.028903913,0.026502239,0.019051258,0.014067911,0.008909178,0.004330019,0.005319978
10719,Seychelles,Male,Urban,50.521,0.075577619,0.066111142,0.069296878,0.073968373,0.080738215,0.084310014,0.085491941,0.081912664,0.082567437,0.075344855,0.069082556,0.052475882,0.031985179,0.023184522,0.017089744,0.030862979
10727,Somalia,Male,Urban,4399.113,0.153337887,0.131109971,0.120038699,0.121727554,0.109809732,0.089348095,0.069062989,0.053312438,0.042129667,0.032983744,0.02449254,0.018425876,0.013363206,0.009216004,0.005767911,0.005873687
10735,South Sudan,Male,Urban,2285.171,0.128221485,0.114309412,0.112442247,0.118389043,0.117517845,0.09943266,0.076339648,0.060518302,0.048390823,0.037669966,0.027602781,0.019972708,0.013638999,0.01086196,0.007558139,0.007133983
10743,Uganda,Male,Urban,6463.32,0.149659449,0.128257779,0.121188774,0.134870322,0.134217362,0.104167374,0.07271887,0.051266784,0.034154547,0.02439984,0.015756841,0.010177164,0.006961267,0.004944643,0.003232718,0.004026268
10751,Tanzania,Male,Urban,16528.155,0.140700047,0.119866768,0.108256863,0.116429098,0.1142343,0.100223128,0.081638535,0.061986361,0.044155451,0.032270432,0.023605116,0.019538036,0.014076426,0.010156832,0.006437569,0.006425037
10759,Zambia,Male,Urban,6351.003,0.160877831,0.14349711,0.128678764,0.118232614,0.102399679,0.086747833,0.072050012,0.05954458,0.044691575,0.030970142,0.019024727,0.011863366,0.007643357,0.005781646,0.003785761,0.004211003
10767,Zimbabwe,Male,Urban,4871.253,0.125049686,0.096372481,0.086097764,0.102888322,0.139981302,0.141300266,0.112413193,0.070696827,0.040636413,0.02344539,0.016407656,0.014233998,0.01301989,0.00672774,0.006068797,0.004660273
10775,Middle Africa,Male,Urban,63060.945,0.174169582,0.150499918,0.13775294,0.123325881,0.096336282,0.073726032,0.058680587,0.050157252,0.039945972,0.031089319,0.022121344,0.015929017,0.010856491,0.006777743,0.004294871,0.00433677
10783,Angola,Male,Urban,10052.272,0.184356311,0.161044667,0.142904247,0.123194375,0.092928931,0.070123243,0.055072386,0.047262254,0.036746029,0.028942912,0.020819109,0.014888328,0.009840541,0.005467575,0.00335511,0.003053981
10791,Cameroon,Male,Urban,12721.469,0.155622005,0.136584594,0.123787239,0.11634356,0.103610008,0.086115837,0.068123278,0.055005546,0.040600167,0.032010447,0.023703168,0.018127374,0.014056688,0.010165299,0.007374233,0.008770556
10799,Central African Republic,Male,Urban,1923.002,0.143903472,0.126687287,0.131749836,0.123781165,0.105213752,0.086249174,0.070007288,0.05456075,0.040596862,0.029526394,0.023696516,0.019224394,0.015487716,0.011510512,0.008431379,0.009373502
10807,Chad,Male,Urban,3057.354,0.19036668,0.160986476,0.144745004,0.127158609,0.09524557,0.069854417,0.054036687,0.045475468,0.034608768,0.025328718,0.01789251,0.013320679,0.009309947,0.005157754,0.003307429,0.003205285
10815,Congo,Male,Urban,3053.98,0.16583216,0.143361251,0.125379814,0.108863775,0.087252048,0.073923922,0.065100073,0.058110596,0.047184563,0.036529226,0.02692896,0.020202116,0.015003082,0.010632777,0.007409409,0.008286226
10823,DRC,Male,Urban,30275.467,0.181533495,0.155384307,0.144329768,0.128594158,0.095056866,0.068760171,0.054392483,0.048115064,0.040045886,0.030914392,0.021053838,0.014351986,0.008745517,0.004760407,0.002391479,0.001570183
10831,Equatorial Guinea,Male,Urban,319.131,0.153255187,0.133417646,0.120243805,0.114334126,0.097637571,0.080459807,0.058277137,0.04667011,0.047918277,0.049466099,0.040408002,0.02848752,0.015129752,0.006311278,0.003748128,0.004235556
10839,Gabon,Male,Urban,1526.275,0.144481421,0.127997092,0.113461712,0.102462769,0.092935783,0.081782264,0.069030067,0.057066309,0.047134621,0.039335391,0.031233495,0.025065381,0.020574029,0.01662245,0.012885595,0.01793162
10847,Sao Tome and Principe,Male,Urban,131.995,0.149451539,0.138957233,0.117920369,0.100094581,0.090542554,0.08621889,0.082275782,0.060584774,0.041937807,0.036454054,0.027884389,0.022561787,0.013702432,0.009451701,0.008190578,0.013771531
10855,Northern Africa,Male,Urban,112068.513,0.105792641,0.100645832,0.090269584,0.083706307,0.082746332,0.087962909,0.090957955,0.074299804,0.063081234,0.054591689,0.047853125,0.036832518,0.032605486,0.018951202,0.013828412,0.015874971
10863,Algeria,Male,Urban,28738.799,0.110303057,0.096961263,0.072805313,0.075053052,0.086733363,0.096807959,0.099015757,0.079606839,0.067305164,0.055895861,0.045986759,0.035337565,0.033034171,0.016354633,0.012838305,0.015960942
10871,Egypt,Male,Urban,36537.834,0.099076928,0.10503746,0.098459935,0.086161505,0.076896896,0.086682813,0.091553739,0.070975616,0.05868718,0.052541377,0.048691263,0.036882525,0.034552375,0.022657044,0.015780303,0.01536304
10879,Libya,Male,Urban,4962.312,0.099598373,0.100548902,0.092052739,0.082334403,0.083199489,0.085051618,0.090596766,0.083853802,0.07019946,0.056910558,0.046171811,0.035210195,0.026217232,0.017741329,0.013416089,0.016897233
10887,Morocco,Male,Urban,20439.199,0.102823655,0.086197264,0.084973839,0.084637269,0.085205537,0.084223921,0.087826249,0.074513935,0.067428368,0.059908059,0.055129887,0.043467122,0.035461412,0.017959438,0.013363857,0.016880187
10895,Sudan,Male,Urban,13391.448,0.137588206,0.134081827,0.125963268,0.103361155,0.085351458,0.076344094,0.074933995,0.063093718,0.052714049,0.040276597,0.0316963,0.023083879,0.020624414,0.012967279,0.009282921,0.008636839
10903,Tunisia,Male,Urban,7509.909,0.077565157,0.073955097,0.067599085,0.068797895,0.084136177,0.092908164,0.0941383,0.081973652,0.068906227,0.068168882,0.060678402,0.049721289,0.039779971,0.025408898,0.018176902,0.028085903
10911,Western Sahara,Male,Urban,489.012,0.092239673,0.08820497,0.07861348,0.074524794,0.085417812,0.091845823,0.097423157,0.093910932,0.083674136,0.06890761,0.053317129,0.038675357,0.025319011,0.013082551,0.007472213,0.007371351
10919,Southern Africa,Male,Urban,37813.255,0.089180295,0.087284144,0.08013682,0.080583246,0.098031241,0.108235759,0.100435371,0.077976445,0.061742377,0.050817144,0.045575558,0.039581703,0.029676664,0.021325132,0.012786145,0.016631958
10927,Botswana,Male,Urban,1181.265,0.100072738,0.094932112,0.090611761,0.105241735,0.128938087,0.127986436,0.110042508,0.075899731,0.042887134,0.027927123,0.024098521,0.023488404,0.019298472,0.011081682,0.007820222,0.009673334
10935,Lesotho,Male,Urban,579.044,0.105723183,0.096407874,0.095851773,0.109104346,0.121539031,0.133648215,0.112570219,0.076157518,0.042845592,0.02762534,0.020522465,0.018625757,0.015362926,0.010584436,0.005229597,0.00820173
10943,Namibia,Male,Urban,1116.28,0.09840698,0.081103574,0.079316539,0.089538274,0.124177571,0.12666934,0.104063677,0.086947899,0.068179677,0.050102751,0.034770711,0.023339668,0.014233907,0.009162056,0.005050475,0.004936902
10951,South Africa,Male,Urban,34662.753,0.088180672,0.087037987,0.079514109,0.078886537,0.095521616,0.106210708,0.099690193,0.077827427,0.062580419,0.052106832,0.047198461,0.041139265,0.03088006,0.022346662,0.013392373,0.017486678
10959,Swaziland,Male,Urban,273.913,0.09613208,0.091352512,0.083886952,0.092167572,0.126078956,0.15047931,0.112864556,0.073073944,0.050718545,0.038264217,0.029818134,0.022372298,0.015340385,0.008503257,0.004985502,0.00396178
10967,Western Africa,Male,Urban,157625.136,0.153001175,0.132650343,0.125874957,0.112803797,0.100992961,0.08515173,0.069721764,0.058528742,0.042761692,0.034693268,0.02522163,0.021150548,0.014046172,0.011169231,0.006591118,0.005640873
10975,Benin,Male,Urban,4781.69,0.132603038,0.116479678,0.125189549,0.122868958,0.109398532,0.086551425,0.07206499,0.058275132,0.047441231,0.039076346,0.028724077,0.022827419,0.014313255,0.011245102,0.007043217,0.00589805
10983,Burkina Faso,Male,Urban,5349.061,0.156412094,0.138151681,0.132231537,0.118450142,0.104393036,0.085343581,0.067935068,0.05508373,0.038693082,0.031664559,0.022080309,0.017962494,0.011625459,0.00921399,0.005669443,0.005089794
10991,Cabo Verde,Male,Urban,333.079,0.087514301,0.084120276,0.090862132,0.106637987,0.117458981,0.10579513,0.085572753,0.070080921,0.054837817,0.051198683,0.048372793,0.031156002,0.021616244,0.009147116,0.010727982,0.024900882
10999,Ivory Coast,Male,Urban,11537.876,0.151621138,0.127418459,0.125953886,0.122688617,0.098919534,0.08318686,0.070535345,0.058080762,0.044456734,0.034006239,0.026386032,0.019730913,0.014466466,0.010384556,0.0067607,0.005403759
11007,Gambia,Male,Urban,1174.794,0.174210565,0.138167297,0.122461232,0.112282916,0.100197276,0.081881275,0.068179151,0.054985523,0.037841796,0.032801857,0.02368598,0.018808293,0.013060986,0.008758311,0.006807206,0.005870334
11015,Ghana,Male,Urban,14582.77,0.124494593,0.112927765,0.107597603,0.104663547,0.106752637,0.093570639,0.080245079,0.06566067,0.052773409,0.042582032,0.032710098,0.026854389,0.017783467,0.014051559,0.008092607,0.009239907
11023,Guinea,Male,Urban,4588.526,0.143183818,0.128599106,0.125529255,0.11575133,0.105570788,0.08758907,0.068977118,0.056579783,0.041269199,0.034718296,0.026588101,0.023643855,0.016612548,0.011672973,0.007195248,0.006519511
11031,Guinea-Bissau,Male,Urban,881.959,0.141693731,0.125746764,0.122678184,0.113471426,0.106021341,0.087742465,0.073257481,0.05753783,0.054047814,0.025759845,0.025376449,0.021353996,0.021010093,0.01138571,0.007033443,0.005883429
11039,Liberia,Male,Urban,2238.246,0.141500755,0.131574685,0.129207384,0.114360564,0.099053215,0.085851145,0.071440256,0.059769435,0.04404471,0.036079944,0.026053305,0.021886312,0.014539908,0.010978346,0.007269934,0.006390103
11047,Mali,Male,Urban,6489.835,0.161209383,0.126111679,0.120552393,0.129659235,0.112410095,0.084599115,0.068172168,0.055973294,0.041420075,0.030530455,0.0211288,0.015828775,0.011492106,0.0089126,0.00656444,0.005435386
11055,Mauritania,Male,Urban,2442.382,0.139136696,0.125952034,0.119395457,0.108464822,0.098286521,0.084910695,0.071630728,0.062428158,0.049182203,0.040478495,0.03041827,0.024586446,0.016580742,0.012444786,0.008071869,0.008032077
11063,Niger,Male,Urban,3609.323,0.161855461,0.151000415,0.15293141,0.12716963,0.082125574,0.064217183,0.05538676,0.047103161,0.037961226,0.031004966,0.028868692,0.021946043,0.015622373,0.011109225,0.006642609,0.005055271
11071,Nigeria,Male,Urban,87680.5,0.161011359,0.139226429,0.128456655,0.109693215,0.098367153,0.083925021,0.067763103,0.058019331,0.040504548,0.033537267,0.023534815,0.020612996,0.013314216,0.011062303,0.006164135,0.004807453
11079,Saint Helena,Male,Urban,1.627,0.058550205,0.060814267,0.067657763,0.093722563,0.094532781,0.078520829,0.09132593,0.078524026,0.066646525,0.075766094,0.046641658,0.068279015,0.035295606,0.040465134,0.01663958,0.026618025
11087,Senegal,Male,Urban,6543.954,0.142438076,0.116952722,0.11780312,0.115587275,0.108411963,0.090706343,0.074240227,0.060303883,0.046508781,0.03710049,0.026943763,0.021284206,0.014695905,0.011238276,0.00785996,0.007925008
11095,Sierra Leone,Male,Urban,2523.784,0.125807726,0.11914844,0.139977708,0.119576879,0.111103512,0.086888578,0.074669701,0.058436289,0.046846388,0.035332748,0.026402425,0.02136228,0.013114611,0.011227266,0.00612769,0.00397776
11103,Togo,Male,Urban,2865.73,0.143503506,0.127599421,0.122800989,0.112179563,0.105421861,0.092369311,0.075050268,0.061916794,0.043809427,0.034566768,0.024372108,0.020212037,0.013653316,0.010828536,0.006333337,0.005382757
11111,Asia,Male,Urban,2113137.37,0.069836268,0.068951456,0.069251073,0.077883454,0.088481556,0.095323141,0.08450019,0.075286924,0.075586882,0.070958121,0.05978298,0.046850142,0.039784939,0.028057246,0.019844991,0.029620638
11119,Eastern Asia,Male,Urban,982409.704,0.053823395,0.052346166,0.049853137,0.061077535,0.079045802,0.09676755,0.080460793,0.072125792,0.084396976,0.084224901,0.070897764,0.054734859,0.051801782,0.037923457,0.02725458,0.043265511
11127,China,Male,Urban,779478.624,0.055782081,0.054243431,0.050257227,0.062411932,0.084123926,0.105890305,0.083830943,0.07229622,0.08544285,0.086618787,0.071505112,0.05238951,0.049777493,0.03257096,0.022194351,0.030664873
11135,"China, Hong Kong Special Administrative Region",Male,Urban,7313.557,0.047384467,0.033902382,0.035828941,0.050378086,0.062550275,0.06652782,0.075177236,0.07724545,0.079093114,0.082015085,0.089596622,0.083630852,0.066533152,0.048914502,0.030520443,0.070701575
11143,"China, Macao Special Administrative Region",Male,Urban,584.42,0.051741898,0.039179015,0.034451251,0.051777831,0.07693953,0.100338797,0.098959652,0.076458711,0.080002396,0.078888471,0.08572773,0.076845419,0.058291982,0.039069505,0.020430512,0.0308973
